Tony Schnug,director,SORC
Richard Liebhaber,director,AVCI
SGK,industry,Support Activities for Printing
SGK,revenue,548400000.0
SGK,name,"Schawk, Inc."
SGK,headquarters,Des_Plaines_Illinois
Terdema Ussery,director,THS
Terdema Ussery,director,ENTU
Terdema Ussery,director,TBL
Larry Mizel,director,MDC
Steven D Levy,director,PCTI
Steven D Levy,director,ZHNE
Nathaniel A Davis,director,CHTR
Charles E Young,director,PESI
Martin H Miller,director,bfly
Vedat Eyuboglu,director,AIRV
Michael Goldberg,director,GHDX
Michael Goldberg,director,EHTH
Melvyn N Klein,director,AXE
Ronald C Bernard,director,ATAR
Carol J Hochman,director,BTH
Robert E Howard II,director,GPI
Ralph B Busch III,director,BRY
Stephen P Goff,director,PGNX
George Nicholas J St,director,LM
Steven H Ferris,director,TPTX
Gregg L Engles,director,DF
Gregg L Engles,director,THS
Robert A. Niblock,director,LOW
Robert G. Deuster,director,NEWP
Richard F Smith,director,EFX
Amy B Lane,director,BGP
Amy B Lane,director,TJX
Howard Gross,director,SHRP
James B Wallace,director,DPTR
Robert W Trause,director,DCAI
NAVR,industry,Computers and Computer Peripheral Equipment and Software
NAVR,revenue,698400000.0
NAVR,name,FUNimation Entertainment
NAVR,headquarters,New_Hope_Minnesota
NAVR,headquarters,Fort_Worth_Texas
ISCA,industry,"Racing, Including Track Operations"
ISCA,revenue,798400000.0
ISCA,name,International Speedway Corporation
ISCA,headquarters,Daytona_Beach_Florida
Stephen Sudovar,director,NABI
Edward G Murphy,director,LUNA
Bill L Fairfield,director,BKE
Bill L Fairfield,director,IUSA
Pastora San Juan Cafferty,director,WMI
Pastora San Juan Cafferty,director,KMB
Al Gore,director,AAPL
David J. Bronczek,director,IP
Anthony Grillo,director,LFUS
Jonathan J.  Judge,director,PMCS
Stuart B Meisenzahl,director,PTIX
Jeffrey M Killeen,director,DSCM
Edmund D Ludwig,director,OPTC
David W Martin Jr,director,VAR
David W Martin Jr,director,CBST
William R Tiefel,director,KMX
contrib630,contributor,GD
contrib630,amount,1000.0
contrib630,recipient,Bill Delahunt
Vincent L Martin,director,None
Vincent L Martin,director,MOD
Matthew Nimetz,director,WMK
Allan Grafman,director,COOL
William Donner,director,DGIT
Kenneth R Meyers,director,TDS
Kenneth R Meyers,director,None
William Engels,director,BG
Charles E Long,director,INGN
Sunlin Chou,director,RMBS
Norman L Traeger,director,MHO
HNT,industry,Health care
HNT,industry,Hospital and Medical Service Plans
HNT,name,Health Net
HNT,revenue,12908300000.0
Paul Hazen,director,VOD
Paul Hazen,director,KFN
Paul Hazen,director,SWY
Jean-pierre Sommadossi,director,IDIX
Christopher Galvin,director,NVT
CNW,industry,"Trucking, Except Local"
CNW,revenue,4221500000.0
CNW,name,Con-way
CNW,headquarters,San_Mateo_California
Carlos M Sepulveda,director,CNK
James E Mitchell,director,None
Eckard Weber,director,NOVC
James Cullen,director,A
James Cullen,director,JNJ
James Cullen,director,NSR
Eyal Ofer,director,RCL
Dr Ivan T Frisch,director,SMSC
Thomas A Commes,director,AGYS
Paul Grinberg,director,ECPG
Stephen A Romano,director,ECOL
Harry M Jansen Kraemer Jr,director,SAI
Isaac Arnold Jr,director,PXP
Edward R. McCracken,director,NSM
ICO,industry,Bituminous Coal and Lignite Surface Mining
ICO,revenue,891600000.0
ICO,name,International Coal Group
ICO,headquarters,Teays_Valley_West_Virginia
William R Halling,director,CPWR
Michael J. Fister,director,CDNS
Michael J. Fister,director,ADSK
Edward Travaglianti,director,PLL
contrib72,contributor,NWS
contrib72,amount,2000.0
contrib72,recipient,Tom Lantos
Ernest G Siddons,director,AP
James L Weisman,director,RVI
contrib71,contributor,NWS
contrib71,amount,8500.0
contrib71,recipient,John Conyers
RVBD,revenue,90200000.0
RVBD,name,"Riverbed Technology, Inc."
RVBD,headquarters,San_Francisco_California
Sergey Brin,director,GOOG
Anthony R Fabiano,director,ASEI
H Fenwick Huss,director,ADTN
Jill M Considine,director,IPG
Jan Suwinski,director,TLAB
John R Block,director,HRL
Philip James,director,HURC
R Michael Mccullough,director,WW
Brian R Bachman,director,UCTT
Andrew L. Malcolm,director,SYY
Jeffrey Housenbold,director,SFLY
Abraham N Reichental,director,TDSC
Merlin J Augustine Jr,director,BEZ
Christopher P Vincze,director,TRR
Richard W Hanselman,director,FWRD
Brian Williamson,director,NYX
DHIL,industry,"Investment Banking"
DHIL,revenue,31900000.0
DHIL,name,"Diamond Hill Investment Group, Inc."
DHIL,headquarters,Columbus_Ohio
Keith D Horton,director,PVA
Daniel Bradbury,director,ILMN
Daniel Bradbury,director,NOVC
LABL,industry,Printing
LABL,revenue,222400000.0
LABL,name,Multi-Color Corporation
LABL,headquarters,Cincinnati_Ohio
William J Meurer,director,SYKE
Fazle M Husain,director,MDRX
ICE,industry,Energy
ICE,industry,Investment banking
ICE,industry,Service
ICE,revenue,313800000.0
ICE,name,IntercontinentalExchange
ICE,headquarters,Atlanta_Georgia
Rohit M Desai,director,FNLY
Steven Roth,director,VNO
William A Carter,director,None
Keene Wolcott,director,PSMT
Robert G Phillips,director,EPD
VOD,industry,Mobile network operator
VOD,industry,Telecommunications
VOD,industry,Provider (Operator)
VOD,name,Vodafone Group Plc
VOD,revenue,49919000000.0
Alan R Novak,director,PHMD
Daniel C Tsui,director,MRVC
Michael J Anderson,director,ANDE
Michael J Anderson,director,FE
contrib1388,contributor,BNI
contrib1388,amount,2500.0
contrib1388,recipient,Bob Goodlatte
SDIX,industry,Other Chemical Product and Preparation Manufacturing
SDIX,revenue,25500000.0
SDIX,name,Strategic Diagnostics Inc.
SDIX,headquarters,Newark_Delaware
Carolee Friedlander,director,DSW
Lawrence Hamlet Wilkinson,director,DWRI
Joseph E Bernstein,director,NYNY
Dean J Mitchell,director,MOGN
contrib1386,contributor,BNI
contrib1386,amount,2500.0
contrib1386,recipient,Grace Napolitano
contrib1387,contributor,BNI
contrib1387,amount,6000.0
contrib1387,recipient,Dave Reichert
contrib1380,contributor,BNI
contrib1380,amount,7000.0
contrib1380,recipient,Bill Shuster
contrib1381,contributor,BNI
contrib1381,amount,6520.0
contrib1381,recipient,Dan Lipinski
Ira J Gumberg,director,JAS
Marvin R Selter,director,CYTR
William J. Schroeder,director,CNW
NWA,industry,"Air Transportation, Scheduled"
NWA,industry,Transportation
NWA,revenue,12568000000.0
NWA,name,Northwest Airlines
NWA,headquarters,Eagan_Minnesota
Jo Allen Patton,director,CHTR
Syed Zaidi,director,NMGC
Edward W. Barnholt,director,ADBE
Edward W. Barnholt,director,KLAC
Edward W. Barnholt,director,EBAY
Christopher S Henney,director,CYCC
William D Sullivan,director,LGCY
William D Sullivan,director,NGLS
William D Sullivan,director,SM
Ken Lewis,director,BAC
WWVY,industry,"Telephone Communications, Except Radiotelephone"
WWVY,revenue,25200000.0
WWVY,name,Warwick Valley Telephone Company
WWVY,headquarters,Warwick_New_York
CNC,industry,Hospital and Medical Service Plans
CNC,revenue,2279000000.0
CNC,name,Centene Corporation
CNC,headquarters,St._Louis_Missouri
contrib1490,contributor,C
contrib1490,amount,11500.0
contrib1490,recipient,Jack Reed
FOSL,industry,Clothing
FOSL,revenue,1214000000.0
FOSL,name,"Fossil, Inc."
FOSL,headquarters,Richardson_Texas
Steven J Gomo,director,SNDK
Robert Loarie,director,ADPT
John J Brennan,director,ICTG
R. Gerard Salemme,director,CLWR
Thomas H Anderson,director,ANDE
Brian Atwood,director,PHRM
Donald J Tringali,director,NTSC
Edward O Gaylord,director,KMP
Arthur D Little,director,IRM
Rick J Mills,director,ROH
Rick J Mills,director,FLS
Edward Rogas Jr,director,PHTN
Mathew D Serra,director,FL
William B Morgan,director,UNT
Sky Dayton,director,ELNK
Bruce J Klatsky,director,PVH
Michael J Myers,director,ODP
Elden L Smith,director,FLE
William T Parr,director,IDGR
Howard Graham Buffett,director,GSIG
Howard Graham Buffett,director,LNN
Howard Graham Buffett,director,CCE
Howard Graham Buffett,director,ADM
Howard Graham Buffett,director,CAG
Howard Graham Buffett,director,BRK-B
contrib1496,contributor,C
contrib1496,amount,5600.0
contrib1496,recipient,Mike Capuano
Joseph L Welch,director,ITC
Anne M Whittemore,director,TROW
Anne M Whittemore,director,OMI
Anne M Whittemore,director,ALB
R Gregory Williams,director,TG
Mary H Bell,director,HNI
Dean Olmstead,director,LORL
RSYS,industry,Computer
RSYS,industry,"Computer Peripheral Equipment, NEC"
RSYS,revenue,292500000.0
RSYS,name,RadiSys
RSYS,headquarters,Hillsboro_Oregon
James T Treace,director,WMGI
Gordon Robinett,director,None
William J Miller,director,WAT
William J Miller,director,DMRC
William J Miller,director,NVDA
John W Gleeson,director,TLB
Jack W Gustavel,director,AVA
Phillip M Renfro,director,ENZN
Robert L. Friedman,director,TRW
MINI,industry,Fabricated Plate Work (Boiler Shops)
MINI,revenue,273400000.0
MINI,name,"Mobile Mini, Inc."
MINI,headquarters,Tempe_Arizona
Robert Hower,director,APKT
Metzsch Ernst H Von,director,HES
Richard I Galland,director,DHI
David L Bodde,director,GXP
A Laurence Jones,director,SRT
Francis A Dramis Jr,director,AVCT
NWL,industry,"Plastics Products, NEC"
NWL,revenue,6201000000.0
NWL,name,Newell Rubbermaid
NWL,headquarters,Dunwoody_Georgia
William C. Wampler,director,BSET
Ronald Rossi,director,UST
Charlie Ergen,director,DISH
Clifford James Bernstein,director,None
contrib1528,contributor,GE
contrib1528,amount,6000.0
contrib1528,recipient,Sanford Bishop
contrib1529,contributor,GE
contrib1529,amount,6000.0
contrib1529,recipient,"John M. Spratt, Jr."
Lawrence Feldman,director,KSWS
Jeffrey M Ettinger,director,HRL
Robert G Mccreary III,director,AGYS
Bill L Amick,director,SCG
William Ruckelshaus,director,INSP
William Ruckelshaus,director,ISLN
PFE,industry,Pharmaceutical Preparations
PFE,industry,Health care
PFE,revenue,48371000000.0
PFE,name,Pfizer
PFE,headquarters,New_York_New_York
MTSN,industry,"Special  Industry Machinery, NEC"
MTSN,revenue,281800000.0
MTSN,name,"Mattson Technology, Inc."
MTSN,headquarters,Fremont_California
James E Sweetnam,director,LZ
contrib1524,contributor,GE
contrib1524,amount,5000.0
contrib1524,recipient,Jerry Lewis
contrib1525,contributor,GE
contrib1525,amount,1000.0
contrib1525,recipient,Jim Sensenbrenner
contrib1526,contributor,GE
contrib1526,amount,2500.0
contrib1526,recipient,Mary Bono Mack
Russell B Wight Jr,director,VNO
Sean Mcdonald,director,RESP
William P Keane,director,SLXP
Kenneth P Fallon III,director,OSTE
George A Vera,director,CWT
Thodore Petroulas,director,NEST
Joaquin Ruiz,director,UNS
Hong Liang Lu,director,UTSI
Craig W Moore,director,NXTM
E Thayer Bigelow,director,CR
E Thayer Bigelow,director,HBP
Clifford J Grum,director,TUP
Clifford J Grum,director,TRN
David Unger,director,MFRI
Richard C. Blum,director,CBG
Chales K Marquis,director,TIF
Scot E Land,director,BSQR
Daryl K Granner,director,OSIP
Steven T Warshaw,director,NNBR
Melissa E Coors,director,TAP
Robert W Fisher,director,CQB
Ted W Hall,director,DLB
Mary E. Minnick,director,TGT
PIII,industry,Specialty Trade Contractors
PIII,revenue,47700000.0
PIII,name,"PECO II, Inc."
PIII,headquarters,Galion_Ohio
William H Walker Jr,director,CNL
Douglas G Bailey,director,FTEK
David H Welch,director,SGY
STAA,industry,Ophthalmic Goods
STAA,revenue,56300000.0
STAA,name,STAAR Surgical Company
STAA,headquarters,Monrovia_California
Tom J Fatjo Jr,director,WCAA
Nora P Mcaniff,director,SKS
R Bruce Callahan,director,NFP
CIR,industry,Spring (Heavy Gauge) Manufacturing
CIR,industry,"Fabricated Metal Products, NEC"
CIR,industry,Fabricated Pipe and Pipe Fitting Manufacturing
CIR,industry,Wire Springs
CIR,industry,Metal Foil and Leaf
CIR,industry,"Valves and Pipe Fittings, NEC"
CIR,industry,Fluid Power Valves and Hose Fittings
CIR,industry,Miscellaneous Fabricated Wire Products
CIR,industry,Industrial Valve Manufacturing
CIR,revenue,591700000.0
CIR,name,"CIRCOR International, Inc."
CIR,headquarters,Burlington_Massachusetts
J Brian Ferguson,director,FPL
J Brian Ferguson,director,EMN
SWM,industry,Paper Mills
SWM,revenue,655200000.0
SWM,name,"Schweitzer-Mauduit International, Inc."
SWM,headquarters,Alpharetta_Georgia
CIT,revenue,5693900000.0
CIT,name,CIT Group Inc (DEL)
CIT,headquarters,Livingston_New_Jersey
CIX,industry,Cutlery and Handtool Manufacturing
CIX,revenue,190100000.0
CIX,name,CompX International Inc.
CIX,headquarters,Dallas_Texas
Warren Staley,director,TGT
PETD,industry,Drilling Oil and Gas Wells
PETD,revenue,286500000.0
PETD,name,Petroleum Development Corporation
PETD,headquarters,Bridgeport_West_Virginia
Rick Kimball,director,TWLL
Alan R Hirisg,director,CKP
Jake Winebaum,director,DIS
Karl Guelich,director,FFIV
DAL,industry,"Air Transportation, Scheduled"
DAL,industry,Transportation
DAL,revenue,17171000000.0
DAL,name,Delta Air Lines
DAL,headquarters,Atlanta_Georgia
Steven A Lightman,director,SHRP
SRE,industry,Gas and Other Services Combined
SRE,revenue,11761000000.0
SRE,name,Sempra Energy
SRE,headquarters,San_Diego_California
Stephen D Ban,director,EGN
Bonilla Luis Miguel Palomino,director,PCU
Gregory P Rainey,director,RTIX
Michael L Daddio,director,FCSE
David R Lipinski,director,OPTC
DAR,industry,Soybean Oil Mills
DAR,industry,"Shortening, Table Oils, Margarine, and Other Edible Fats and Oils, NEC"
DAR,industry,Animal and Marine Fats and Oils
DAR,industry,"Vegetable Oil Mills, Except Corn, Cottonseed, and Soybeans"
DAR,industry,Cottonseed Oil Mills
DAR,revenue,407000000.0
DAR,name,Darling International Inc.
DAR,headquarters,Irving_Texas
Thomas J Formolo,director,ARP
Karen G Mills,director,SMG
Karen G Mills,director,ARW
William H. Harris,director,GCA
William H. Harris,director,ELNK
Ernest Bachrach,director,BG
Earl G. Graves,director,AMR
Earl G. Graves,director,AET
Randall Thomas Mays,director,CCU
Randall Thomas Mays,director,CCO
Randall Thomas Mays,director,LYV
Douglas Andrew Mathieson,director,UNCL
David R Andrews,director,PCG
Joseph P Flannery,director,SMG
Joan E. Spero,director,DAL
Joan E. Spero,director,HPC
Joan E. Spero,director,IBM
William H Mcmunn,director,None
Brook Byers,director,NGEN
Brook Byers,director,GHDX
Brook Byers,director,PCOP
James R Grover Jr,director,TIII
John W Puth,director,FSTR
Sandra Van Trease,director,BTU
Milton Carroll,director,HAL
Milton Carroll,director,CNP
William J Weyand,director,MSCS
Joseph P Walkush,director,SAI
Zell Miller,director,GTN
Karin Eastham,director,AMLN
Karin Eastham,director,ILMN
Karin Eastham,director,SGXP
Karin Eastham,director,TRCA
Donald A Huebner,director,ARCW
Genaro Larrea Mota Velasco,director,PCU
Robert L Caulk,director,PII
Bill Mathis,director,GFSI
Christopher B Lofgren,director,CA
Duane E Zitzner,director,SNX
Mark Carole F St,director,GRB
William D Larsson,director,SCHN
Andrew S Duff,director,PJC
HPY,industry,"Business Services, NEC"
HPY,revenue,1097000000.0
HPY,name,Heartland Payment Systems
HPY,headquarters,Princeton_New_Jersey
A Gary Ames,director,SVU
A Gary Ames,director,IPAS
A Gary Ames,director,T
A Gary Ames,director,FFIV
Elizabeth Mclaughlin,director,HOTT
Andrew L Lewis IV,director,RGCI
Mark A Murray,director,ufpi
Thomas R Hix,director,EP
AGN,industry,Pharmaceutical Preparations
AGN,industry,Biotechnology
AGN,industry,Pharmaceutical company
AGN,revenue,3063300000.0
AGN,name,Allergan
AGN,headquarters,Irvine_California
Peter Marino,director,STST
AGL,industry,Personal and Laundry Services
AGL,revenue,425700000.0
AGL,name,Angelica Corporation
AGL,headquarters,Chesterfield_Missouri
Butler Derrick,director,ENTU
W Richard Roth,director,SJW
John H Mcarthur,director,CBT
Steven N Fischer,director,MKTY
Nicholas A Gallopo,director,USMO
Jim Barth,director,BCSI
Ray A Ranelli,director,CYCL
NYT,industry,Newspaper
NYT,industry,Media
NYT,revenue,3400000000.0
NYT,name,The New York Times Company
NYT,headquarters,New_York_New_York
Michael E Wiley,director,BHI
Michael E Wiley,director,BBG
Michael E Wiley,director,TSO
M L Gamache,director,MDRX
Oudi Recanati,director,OSG
Gregory J. Fleming,director,BLK
James J Blosser,director,LEV
AGU,name,Agrium
AGU,revenue,4193000000.0
Charles R Cantor,director,SQNM
ERIC,industry,Telecom Equipment Vendor
ERIC,industry,Wireless Telecommunications Carriers (except Satellite)
ERIC,name,Ericsson
ERIC,revenue,25956300000.0
Debra Smithart-oglesby,director,DENN
AGP,industry,Hospital and Medical Service Plans
AGP,revenue,2835100000.0
AGP,name,Amerigroup
AGP,headquarters,Virginia_Beach_Virginia
BWP,industry,Natural Gas Transmission
BWP,revenue,607600000.0
BWP,name,Boardwalk Pipelines
BWP,headquarters,Owensboro_Kentucky
Michael J Mccoy,director,HRL
Michael J Mccoy,director,WLSN
BWS,industry,Footwear Manufacturing
BWS,revenue,2470900000.0
BWS,name,Brown Shoe Company
BWS,headquarters,St._Louis_Missouri
Eugene Cordes,director,VRTX
Lawrence Hershfield,director,None
PKOH,industry,Forging and Stamping
PKOH,revenue,1056200000.0
PKOH,name,Park-Ohio Holdings Corp.
PKOH,headquarters,Cleveland_Ohio
Linda G. Stuntz,director,AEP
Linda G. Stuntz,director,RTN
Linda G. Stuntz,director,SLB
Daniel P Dyer,director,MRLN
Randy Gress,director,IPHS
D Raymond Riddle,director,ATG
Lawrence Burstein,director,THQI
William R. Howell,director,AEP
William R. Howell,director,HAL
William R. Howell,director,JCP
William R. Howell,director,WMB
William R. Howell,director,PFE
William R. Howell,director,XOM
John D Crissman,director,None
BWA,industry,Automobile
BWA,industry,Motor Vehicle Parts and Accessories
BWA,revenue,4585400000.0
BWA,name,BorgWarner Inc.
BWA,headquarters,Auburn_Hills_Michigan
Robert Fotsch,director,CITP
Cora M Tellez,director,FCGI
CT,industry,Lessors of Real Estate
CT,revenue,181200000.0
CT,name,"Capital Trust, Inc."
CT,headquarters,New_York_New_York
Wilfred E Jaeger,director,THLD
Wilfred E Jaeger,director,NASI
James A Leach,director,LNT
Allen Kozinski,director,CW
Walter Wendlandt,director,ATPG
C. Michael Armstrong,director,C
C. Michael Armstrong,director,T
C. Michael Armstrong,director,CMCSA
Anthony J Cavanna,director,ULBI
Bjorn Ahlstrom,director,None
Kimberly J Popovits,director,NUVO
Kimberly J Popovits,director,GHDX
CYDS,industry,"Women's, Misses' and Juniors' Suits, Skirts, and Coats"
CYDS,industry,"Women's, Misses', and Juniors' Outerwear, NEC"
CYDS,industry,"Women's, Misses', and Juniors' Dresses"
CYDS,industry,"Women's, Misses', and Juniors' Blouses and Shirts"
CYDS,revenue,118800000.0
CYDS,name,"Cygne Designs, Inc"
CYDS,headquarters,New_York_New_York
John M Keane,director,GD
Michael Graff,director,BLDR
Dennis Langer,director,AUXL
Dennis Langer,director,CYTO
James J Duderstadt,director,UIS
Alan Schriesheim,director,HEI
James H Miller,director,PPL
Robert W Shaner,director,IDCC
Robert W Shaner,director,MOBE
CTLM,industry,Telephone and Telegraph Apparatus
CTLM,revenue,64600000.0
CTLM,name,"Centillium Communications, Inc."
CTLM,headquarters,Fremont_California
Douglas S Harrington,director,QDEL
Peter Vardy,director,SRCL
David N Roberts,director,PRAA
Benjamim Feder,director,TTWO
VLCM,industry,Clothing
VLCM,revenue,205300000.0
VLCM,name,Volcom
VLCM,headquarters,Costa_Mesa_California
MAS,industry,"Veneer, Plywood, and Engineered Wood Product Manufacturing"
MAS,industry,Manufacturing
MAS,revenue,12778000000.0
MAS,name,Masco Corporation
MAS,headquarters,Taylor_Michigan
MAR,industry,Hospitality
MAR,industry,Hotels and Motels
MAR,revenue,12160000000.0
MAR,name,Marriott International
MAR,headquarters,Bethesda_Maryland
MAT,industry,Toy
MAT,industry,Doll and Stuffed Toy Manufacturing
MAT,revenue,5650200000.0
MAT,name,Mattel
MAT,headquarters,El_Segundo_California
Thomas Mallary Fitzpatrick,director,RAIL
ACLI,industry,Water Transportation
ACLI,revenue,741400000.0
ACLI,name,American Commercial Lines Inc
ACLI,headquarters,Jeffersonville_Indiana
James S Palmer,director,FTO
Colleen B Brown,director,FSCI
C Michael Jacobi,director,RGR
C Michael Jacobi,director,CXW
John D Markese,director,NDAQ
D Ronald Daniel,director,INFI
John W Brown,director,SYK
John W Brown,director,GPRO
John W Brown,director,STJ
ACLS,industry,Manufacturing
ACLS,industry,"Special  Industry Machinery, NEC"
ACLS,revenue,461700000.0
ACLS,name,Axcelis Technologies
ACLS,headquarters,Beverly_Massachusetts
SNS,industry,Food
SNS,industry,Restaurant
SNS,revenue,638800000.0
SNS,name,Steak n Shake
SNS,headquarters,Indianapolis_Indiana
Lee M Thomas,director,RYN
Lee M Thomas,director,RGC
John R. Ingram,director,XETA
John R. Ingram,director,IM
Johnny F Norris Jr,director,FTEK
SNX,industry,Computer Integrated Systems Design
SNX,revenue,6343500000.0
SNX,name,SYNNEX Corporation
SNX,headquarters,Fremont_California
Ronald F Green,director,ASTE
G Carl Everett Jr,director,FORM
Gary Gensler,director,STRA
Isaac Perlmutter,director,MVL
John P Wareham,director,GB
Charles H Leonard,director,DK
John Giovenco,director,PNK
Marc Jay Walfish,director,AIR
EVC,industry,Television Broadcasting
EVC,industry,Broadcasting
EVC,revenue,291800000.0
EVC,name,Entravision Communications Corporation
EVC,headquarters,Santa_Monica_California
Jeffrey L. McWaters,director,AGP
Edwin A Huston,director,ANSR
Edwin A Huston,director,UIS
Edwin A Huston,director,KAMN
Sir Robert Reid,director,ICE
Jay R Lamarche,director,ARIA
Robert F Mckenzie,director,CCI
Robert P Akins,director,CYMI
Roger A Vandenberg,director,MNC
James C Johnson,director,HBI
Ralph Cox,director,None
Jay Moorin,director,NOVC
Frederick H Schneider,director,MEAD
HGG,industry,Retailing
HGG,revenue,1059400000.0
HGG,name,Hhgregg
HGG,headquarters,Indianapolis_Indiana
Shirley M. Tilghman,director,GOOG
Daniel P Harrington,director,BPUR
Frank W Denius,director,SUG
Robert E Hunter,director,ADPI
Sid Ganis,director,MVL
Robert J Allison Jr,director,FCX
Robert J Allison Jr,director,APC
Kevin P Connors,director,CUTR
Sue W Cole,director,MLM
Paul D Birch,director,DBTK
John J Zillmer,director,ECL
John J Zillmer,director,AW
John J Zillmer,director,RAI
James A Watt,director,HLX
Mark Getty,director,GYI
Neil Barsky,director,IGT
Alan Siegel,director,WTSLA
D Bradley Mcwilliams,director,MDR
Grand Kenneth L La,director,GNTX
Bernard Bourigeaud,director,TIBX
Alan Spoon,director,WPO
Alan Spoon,director,DHR
Alan Spoon,director,GYI
Michael G. Carter,director,SNTS
Michael G. Carter,director,MITI
BDMS,industry,Management Services
BDMS,revenue,39400000.0
BDMS,name,"Birner Dental Management Services, Inc."
BDMS,headquarters,Denver_Colorado
Inder Tallur,director,EVCI
Claire Fraser-liggett,director,BDX
Daniel M Wright,director,RCRC
Joseph P Newhouse,director,AET
Howard Lester,director,WSM
Blanche M Touhill,director,BTU
contrib678,contributor,HD
contrib678,amount,2000.0
contrib678,recipient,Mark Souder
contrib679,contributor,HD
contrib679,amount,5000.0
contrib679,recipient,Jim Matheson
Martin Richenhagen,director,PPG
Martin Richenhagen,director,AG
David B Elsbree,director,ARTG
David B Elsbree,director,APKT
contrib670,contributor,GSK
contrib670,amount,5000.0
contrib670,recipient,Tim Murphy
contrib671,contributor,GSK
contrib671,amount,5000.0
contrib671,recipient,Jim Gerlach
contrib672,contributor,GSK
contrib672,amount,3500.0
contrib672,recipient,Ed Towns
contrib673,contributor,GSK
contrib673,amount,13000.0
contrib673,recipient,Judd Gregg
contrib674,contributor,GSK
contrib674,amount,7100.0
contrib674,recipient,Joe Courtney
contrib675,contributor,GSK
contrib675,amount,3000.0
contrib675,recipient,Darrell Issa
contrib676,contributor,GSK
contrib676,amount,2000.0
contrib676,recipient,Adam Smith
contrib677,contributor,HD
contrib677,amount,5000.0
contrib677,recipient,John S. Tanner
Neil S Subin,director,FTWR
Jonathan L Dolgen,director,CHTR
Jonathan L Dolgen,director,EXPE
Steven G Rothmeier,director,PCP
Steven G Rothmeier,director,WMI
Stephen Giusto,director,RECN
Edward R Anderson,director,DTPI
Kathryn C. Turner,director,SGP
Kathryn C. Turner,director,CRS
Kathryn C. Turner,director,COP
Ralph R Shaw,director,SCHN
Ralph R Shaw,director,RENT
NTLS,industry,"Telephone Communications, Except Radiotelephone"
NTLS,industry,Telecommunications
NTLS,revenue,440100000.0
NTLS,name,NTelos
NTLS,headquarters,Waynesboro_city_Virginia
EDCI,industry,Radio and Television Broadcasting and Communications Equipment
EDCI,revenue,348500000.0
EDCI,name,"Entertainment Distribution Company, Inc."
EDCI,headquarters,Duluth_Georgia
Judith Rodin,director,C
Judith Rodin,director,AET
Judith Rodin,director,EDS
Judith Rodin,director,BLK
Judith Rodin,director,AMR
Judith Rodin,director,CMCSA
Dianne H Russell,director,MRT
Robert T Bond,director,KLAC
David L Castaldi,director,NABI
Philippe Bourguignon,director,EBAY
Timothy Finley,director,BKRS
Peter Ezersky,director,CNK
John F Kaslow,director,CLHB
Elizabeth Czerepak,director,AFFY
John V Herndon,director,TGX
T Peter Thomas,director,ATML
CMI,industry,"Engine, Turbine, and Power Transmission Equipment Manufacturing"
CMI,revenue,11362000000.0
CMI,name,Cummins
CMI,headquarters,Columbus_Indiana
John A Mcneill Jr,director,PPDI
Elbert O Hand,director,HMX
Elbert O Hand,director,AJG
CTV,industry,Radio and Television Broadcasting and Communications Equipment
CTV,revenue,1623900000.0
CTV,name,"CommScope, Inc."
CTV,headquarters,Hickory_North_Carolina
Patricia Clare Sullivan,director,CASY
Zack T Pate,director,SO
Michael J. Mancuso,director,SPW
Michael J. Mancuso,director,SGR
Michael J. Mancuso,director,LSI
CTR,industry,Women's Clothing Stores
CTR,revenue,875900000.0
CTR,name,Cato
CTR,headquarters,"Charlotte,_NC_North_Carolina"
Gluseppe Zocco,director,CNXT
VCLK,industry,Online marketing
VCLK,industry,Advertising Agencies
VCLK,revenue,545600000.0
VCLK,name,ValueClick
VCLK,headquarters,Westlake_Village_California
David B Speer,director,ITW
David B Speer,director,ROK
CTX,industry,Operative Builders
CTX,revenue,12014600000.0
CTX,name,Centex
CTX,headquarters,Dallas_Texas
IFON,industry,Other Electronic Parts and Equipment Merchant Wholesalers
IFON,revenue,240900000.0
IFON,name,InfoSonics Corp
IFON,headquarters,San_Diego_California
John Michael Middlecott Banham,director,CYCC
CWEI,industry,Crude Petroleum and Natural Gas Extraction
CWEI,revenue,264200000.0
CWEI,name,"Clayton Williams Energy, Inc."
CWEI,headquarters,Midland_Texas
contrib716,contributor,HON
contrib716,amount,7500.0
contrib716,recipient,Tom Latham
contrib715,contributor,HON
contrib715,amount,3500.0
contrib715,recipient,Adrian M. Smith
Cletus Davis,director,DXPE
Douglas C Neve,director,ALE
William J Hudson Jr,director,GT
Elizabeth E. Bailey,director,MO
Elizabeth E. Bailey,director,CSX
contrib710,contributor,HON
contrib710,amount,2000.0
contrib710,recipient,Steve King
CTL,industry,"Telephone Communications, Except Radiotelephone"
CTL,revenue,2447700000.0
CTL,name,CenturyTel
CTL,headquarters,Monroe_Louisiana
Elizabeth H Davila,director,EYE
G Lynn Boggs,director,GFSI
Robert L Barnett,director,USG
Robert L Barnett,director,CV
Robert L Barnett,director,JCI
Michael J Perdue,director,GDP
contrib718,contributor,HON
contrib718,amount,10000.0
contrib718,recipient,Jim Inhofe
William Gayden,director,HHS
Jean Paul Richard,director,TNB
Benjamin David Graebel,director,RRGB
Robert J King Jr,director,ANDE
W Marvin Rush,director,RUSHB
C Scott Gibson,director,VRGY
C Scott Gibson,director,TQNT
C Scott Gibson,director,RSYS
C Scott Gibson,director,PXLW
Richard A F Dixon,director,ENCY
